policy_id,contract_id,loss_date,loss_amount,attachment_point,limit,exposure
P2283,C002,2022-03-07,17919.44,200000,1000000,0.89
P2284,C002,2022-09-03,11393.35,200000,1000000,1.11
P2285,C001,2015-09-03,199888.81,100000,500000,1.16
P2286,C002,2021-03-12,19186.44,200000,1000000,0.88
P2287,C002,2023-07-14,25994.17,200000,1000000,1.09
P2288,C001,2015-06-04,14101.91,100000,500000,0.85
P2289,C001,2020-02-08,22944.75,100000,500000,0.81
P2290,C001,2016-11-24,126274.56,100000,500000,0.95
P2291,C002,2013-05-21,25417.66,200000,1000000,1.15
P2292,C002,2017-03-15,27392.99,200000,1000000,1.16
P2293,C002,2023-02-15,20133.65,200000,1000000,1.18
P2294,C001,2015-09-07,30195.22,100000,500000,0.84
P2295,C002,2018-07-07,30030.63,200000,1000000,1.04
P2296,C001,2020-05-15,22891.44,100000,500000,0.83
P2297,C002,2014-01-19,26049.1,200000,1000000,1.15
P2298,C001,2017-09-23,30818.92,100000,500000,1.17
P2299,C001,2023-09-10,20179.8,100000,500000,1.08
P2300,C002,2019-12-11,23763.22,200000,1000000,1.12
P2301,C002,2020-10-09,150216.45,200000,1000000,1.08
P2302,C002,2022-06-18,73721.87,200000,1000000,0.92
P2303,C001,2022-09-09,14432.39,100000,500000,0.98
P2304,C002,2021-08-16,15755.82,200000,1000000,0.98
P2305,C001,2013-09-18,15061.4,100000,500000,0.89
P2306,C002,2016-12-23,16145.13,200000,1000000,1.04
P2307,C002,2013-01-02,30202.26,200000,1000000,0.97
P2308,C001,2017-10-09,24019.52,100000,500000,1.08
P2309,C002,2015-03-10,35467.02,200000,1000000,1.09
P2310,C002,2021-08-06,17199.67,200000,1000000,1.15
P2311,C002,2013-02-12,27858.83,200000,1000000,1.01
P2312,C002,2014-12-14,18433.51,200000,1000000,1.16
P2313,C001,2021-09-30,19620.56,100000,500000,1.03
P2314,C002,2022-10-19,31993.22,200000,1000000,1.04
P2315,C001,2019-01-04,28065.19,100000,500000,1.13
P2316,C002,2014-05-10,29602.32,200000,1000000,1.02
P2317,C002,2023-12-15,27046.76,200000,1000000,1.04
P2318,C002,2014-03-29,35707.3,200000,1000000,1.09
P2319,C002,2023-01-18,21906.91,200000,1000000,1.0
P2320,C002,2021-11-04,33214.47,200000,1000000,1.15
P2321,C001,2013-09-13,26568.94,100000,500000,1.0
P2322,C001,2022-02-15,22822.52,100000,500000,0.92
P2323,C001,2016-10-31,26763.08,100000,500000,1.04
P2324,C002,2020-07-14,16902.36,200000,1000000,1.11
P2325,C002,2016-11-03,13954.67,200000,1000000,0.91
P2326,C002,2023-03-15,20363.3,200000,1000000,1.01
P2327,C001,2021-02-11,25712.75,100000,500000,1.15
P2328,C001,2022-02-11,28348.27,100000,500000,0.82
P2329,C002,2017-06-03,20278.42,200000,1000000,1.14
P2330,C001,2015-09-25,28687.81,100000,500000,1.19
P2331,C002,2020-11-19,14820.46,200000,1000000,0.98
P2332,C002,2022-04-08,17751.24,200000,1000000,1.15
P2333,C002,2020-10-17,30481.9,200000,1000000,0.84
P2334,C001,2016-02-11,17020.56,100000,500000,1.1
P2335,C001,2013-12-13,30355.73,100000,500000,0.82
P2336,C002,2023-09-12,14288.82,200000,1000000,0.93
P2337,C001,2021-11-14,17731.75,100000,500000,0.94
P2338,C002,2013-10-02,172529.92,200000,1000000,0.99
P2339,C002,2021-12-01,14076.21,200000,1000000,0.82
P2340,C002,2017-12-26,17764.7,200000,1000000,0.86
P2341,C002,2015-01-02,33304.6,200000,1000000,0.88
P2342,C001,2017-03-29,41029.27,100000,500000,1.09
P2343,C002,2022-07-30,26023.17,200000,1000000,0.92
P2344,C001,2019-02-15,16734.02,100000,500000,1.11
P2345,C001,2022-09-27,27933.75,100000,500000,0.89
P2346,C002,2020-12-12,26347.5,200000,1000000,1.18
P2347,C002,2020-08-20,29301.02,200000,1000000,0.87
P2348,C001,2021-06-02,15819.68,100000,500000,0.98
P2349,C002,2018-02-03,15041.9,200000,1000000,0.98
P2350,C002,2020-01-31,29645.62,200000,1000000,0.93
P2351,C001,2016-01-02,17174.07,100000,500000,0.82
P2352,C002,2020-03-05,37065.3,200000,1000000,1.16
P2353,C001,2023-09-01,14006.67,100000,500000,0.91
P2354,C002,2019-08-05,117557.62,200000,1000000,0.95
P2355,C001,2016-08-07,24290.78,100000,500000,0.87
P2356,C001,2014-09-07,25049.88,100000,500000,1.07
P2357,C001,2020-12-30,17680.04,100000,500000,1.1
P2358,C001,2022-03-14,29331.66,100000,500000,1.18
P2359,C002,2019-09-27,23940.94,200000,1000000,1.19
P2360,C002,2018-08-04,206935.51,200000,1000000,0.87
P2361,C002,2016-05-14,32112.09,200000,1000000,1.08
P2362,C002,2016-03-21,20919.09,200000,1000000,0.83
P2363,C002,2023-02-23,22011.68,200000,1000000,1.03
P2364,C002,2015-02-05,30433.49,200000,1000000,1.01
P2365,C002,2014-07-23,27519.84,200000,1000000,0.87
P2366,C002,2013-06-20,22846.37,200000,1000000,1.04
P2367,C002,2023-04-15,156856.46,200000,1000000,1.11
P2368,C001,2016-06-26,17549.71,100000,500000,1.18
P2369,C001,2017-03-21,22617.67,100000,500000,1.06
P2370,C001,2015-01-28,32790.16,100000,500000,0.98
P2371,C002,2018-08-08,30063.47,200000,1000000,1.13
P2372,C002,2018-01-15,26944.13,200000,1000000,0.97
P2373,C001,2019-08-19,26430.49,100000,500000,1.08
P2374,C002,2015-06-04,20018.75,200000,1000000,1.0
P2375,C002,2021-08-28,21492.27,200000,1000000,0.83
P2376,C001,2023-12-15,27400.1,100000,500000,1.02
P2377,C002,2020-11-10,24670.03,200000,1000000,0.85
P2378,C002,2018-12-29,20854.99,200000,1000000,1.17
P2379,C001,2014-10-03,28934.99,100000,500000,0.9
P2380,C001,2016-10-31,271737.92,100000,500000,0.83
P2381,C001,2014-12-01,30175.16,100000,500000,0.85
P2382,C002,2014-01-01,201587.61,200000,1000000,1.11
P2383,C002,2022-06-09,34670.79,200000,1000000,1.04
P2384,C001,2023-01-27,12865.83,100000,500000,0.96
P2385,C002,2014-05-30,22886.35,200000,1000000,1.05
P2386,C001,2016-05-22,15642.98,100000,500000,0.82
P2387,C001,2020-02-20,25167.07,100000,500000,1.04
P2388,C002,2017-08-14,36082.04,200000,1000000,1.06
P2389,C001,2019-07-23,15878.44,100000,500000,0.97
P2390,C002,2013-03-16,18432.85,200000,1000000,0.84
P2391,C002,2014-05-02,37566.13,200000,1000000,0.92
P2392,C002,2016-09-13,16594.37,200000,1000000,0.95
P2393,C001,2023-10-26,30541.62,100000,500000,0.85
P2394,C002,2016-07-18,26453.82,200000,1000000,0.88
P2395,C002,2021-08-01,22141.59,200000,1000000,1.11
P2396,C001,2022-12-23,21300.08,100000,500000,1.05
P2397,C001,2018-06-26,18425.14,100000,500000,0.95
P2398,C001,2015-03-08,21148.29,100000,500000,0.93
P2399,C002,2020-04-12,46930.78,200000,1000000,0.98
P2400,C002,2014-01-14,19035.63,200000,1000000,0.97
P2401,C002,2013-12-22,18712.04,200000,1000000,0.89
P2402,C001,2018-01-23,16816.66,100000,500000,0.83
P2403,C002,2023-03-22,13588.19,200000,1000000,1.11
P2404,C002,2019-12-25,29316.77,200000,1000000,1.03
P2405,C002,2019-07-03,35912.81,200000,1000000,0.98
P2406,C002,2018-03-09,17740.1,200000,1000000,0.87
P2407,C001,2017-04-05,27141.17,100000,500000,1.01
P2408,C002,2020-05-09,18916.93,200000,1000000,1.06
P2409,C002,2018-11-11,117447.65,200000,1000000,1.02
P2410,C002,2023-06-24,167032.99,200000,1000000,0.96
P2411,C001,2023-08-10,15750.55,100000,500000,0.86
P2412,C002,2023-01-05,34976.84,200000,1000000,1.14
P2413,C001,2013-08-12,16051.06,100000,500000,1.06
P2414,C002,2014-03-29,20748.07,200000,1000000,0.8
P2415,C001,2020-04-23,17114.87,100000,500000,0.83
P2416,C001,2016-08-18,172711.86,100000,500000,1.08
P2417,C001,2020-09-01,20349.7,100000,500000,0.96
P2418,C002,2020-10-11,25702.47,200000,1000000,0.83
P2419,C001,2018-04-15,20015.87,100000,500000,0.98
P2420,C001,2023-03-29,15047.89,100000,500000,0.98
P2421,C001,2015-05-18,25327.36,100000,500000,1.14
P2422,C002,2015-03-10,28069.44,200000,1000000,1.14
P2423,C001,2020-01-30,18208.42,100000,500000,1.08
P2424,C002,2023-09-24,15053.83,200000,1000000,1.07
P2425,C001,2021-06-18,192309.57,100000,500000,0.89
P2426,C002,2013-02-21,17003.23,200000,1000000,0.86
P2427,C001,2020-01-06,16024.65,100000,500000,0.87
P2428,C001,2020-08-18,18437.65,100000,500000,1.01
P2429,C002,2019-09-06,23718.1,200000,1000000,1.14
P2430,C002,2013-03-23,21237.72,200000,1000000,0.95
P2431,C001,2018-01-21,16294.31,100000,500000,1.17
P2432,C002,2023-12-21,19975.22,200000,1000000,1.02
P2433,C002,2019-03-27,27014.67,200000,1000000,0.98
P2434,C002,2023-07-25,32513.84,200000,1000000,1.01
P2435,C001,2014-10-12,26667.57,100000,500000,1.18
P2436,C002,2018-06-26,20093.81,200000,1000000,1.03
P2437,C002,2015-10-27,16349.55,200000,1000000,1.16
P2438,C002,2014-01-31,294370.06,200000,1000000,1.04
P2439,C001,2014-02-13,27390.94,100000,500000,0.88
P2440,C002,2017-06-09,139294.27,200000,1000000,1.2
P2441,C002,2016-10-14,17753.25,200000,1000000,0.97
P2442,C001,2022-10-01,15500.79,100000,500000,0.8
P2443,C001,2017-02-18,18455.02,100000,500000,0.94
P2444,C002,2014-02-01,17580.87,200000,1000000,0.95
P2445,C001,2022-05-25,24239.13,100000,500000,0.94
P2446,C002,2017-06-04,13378.55,200000,1000000,1.09
P2447,C002,2016-11-07,25849.76,200000,1000000,0.84
P2448,C002,2018-04-30,17062.44,200000,1000000,1.16
P2449,C001,2014-04-04,26363.81,100000,500000,0.96
P2450,C002,2018-02-23,25069.7,200000,1000000,1.17
P2451,C002,2023-11-25,22784.79,200000,1000000,0.9
P2452,C002,2018-02-05,27808.37,200000,1000000,1.14
P2453,C001,2013-06-17,22806.85,100000,500000,1.2
P2454,C002,2014-04-10,17469.12,200000,1000000,1.16
P2455,C002,2015-08-21,21340.34,200000,1000000,1.03
P2456,C001,2014-02-26,52354.2,100000,500000,1.04
P2457,C001,2019-04-08,11357.65,100000,500000,1.09
P2458,C001,2014-07-13,13641.72,100000,500000,1.11
P2459,C001,2017-01-03,21761.31,100000,500000,1.09
P2460,C001,2019-08-13,28577.62,100000,500000,0.95
P2461,C002,2016-05-28,21621.12,200000,1000000,0.96
P2462,C001,2017-06-24,14220.08,100000,500000,0.99
P2463,C001,2015-09-07,27675.01,100000,500000,1.12
P2464,C001,2023-05-21,30184.13,100000,500000,1.05
P2465,C002,2014-12-10,14226.47,200000,1000000,1.08
P2466,C001,2021-07-18,22281.09,100000,500000,1.02
P2467,C002,2021-03-28,20795.22,200000,1000000,0.85
P2468,C001,2018-06-19,23671.48,100000,500000,0.84
P2469,C001,2015-08-27,15612.06,100000,500000,0.88
P2470,C001,2017-03-09,44037.71,100000,500000,1.13
P2471,C001,2015-08-02,18806.05,100000,500000,1.16
P2472,C002,2022-02-01,18440.76,200000,1000000,1.05
P2473,C002,2013-09-18,118750.3,200000,1000000,0.97
P2474,C001,2022-11-08,11618.56,100000,500000,0.99
P2475,C002,2021-10-18,28408.38,200000,1000000,0.87
P2476,C001,2023-09-24,14052.17,100000,500000,1.02
P2477,C001,2017-06-04,32393.85,100000,500000,0.86
P2478,C002,2015-12-22,24702.3,200000,1000000,0.82
P2479,C002,2022-08-28,24480.27,200000,1000000,1.13
P2480,C002,2017-10-12,20482.3,200000,1000000,0.89
P2481,C001,2013-04-24,12347.28,100000,500000,0.94
P2482,C001,2019-01-24,33860.96,100000,500000,1.2
P2483,C001,2019-10-29,36027.96,100000,500000,1.06
P2484,C002,2015-08-13,21821.44,200000,1000000,1.07
P2485,C002,2020-03-07,26218.07,200000,1000000,0.85
P2486,C001,2021-02-07,211193.35,100000,500000,0.92
P2487,C002,2021-05-15,24643.83,200000,1000000,0.96
P2488,C002,2023-11-23,21830.63,200000,1000000,1.04
P2489,C001,2022-09-24,309116.97,100000,500000,0.95
P2490,C002,2021-04-01,16307.56,200000,1000000,1.19
P2491,C001,2019-12-09,24873.44,100000,500000,0.97
P2492,C002,2020-09-09,251605.36,200000,1000000,0.93
P2493,C001,2018-06-25,21712.25,100000,500000,0.97
P2494,C001,2020-06-02,32533.41,100000,500000,1.01
P2495,C001,2023-05-25,18474.57,100000,500000,0.98
P2496,C001,2014-03-09,21392.76,100000,500000,1.05
P2497,C002,2018-11-27,27264.62,200000,1000000,1.05
P2498,C001,2016-03-08,17846.73,100000,500000,1.1
P2499,C002,2016-03-16,23777.31,200000,1000000,1.02
P2500,C001,2020-07-23,28029.32,100000,500000,1.1
P2501,C002,2014-08-31,25498.06,200000,1000000,0.83
P2502,C001,2020-07-17,22010.06,100000,500000,1.06
P2503,C001,2014-08-16,15374.33,100000,500000,1.18
P2504,C001,2019-03-22,21000.05,100000,500000,0.82
P2505,C001,2016-05-28,19393.19,100000,500000,0.94
P2506,C002,2015-05-02,273755.64,200000,1000000,0.86
P2507,C002,2021-07-19,23480.88,200000,1000000,0.93
P2508,C001,2017-09-29,30334.75,100000,500000,0.9
P2509,C002,2020-08-11,29850.22,200000,1000000,1.11
P2510,C001,2019-01-12,15798.54,100000,500000,1.14
P2511,C001,2014-05-24,19890.82,100000,500000,0.87
P2512,C001,2023-12-14,144692.16,100000,500000,0.81
P2513,C002,2023-04-29,23110.04,200000,1000000,1.12
P2514,C001,2013-12-16,17620.64,100000,500000,0.85
P2515,C002,2023-02-26,27669.11,200000,1000000,1.15
P2516,C001,2019-03-23,20669.56,100000,500000,0.92
P2517,C001,2015-01-02,16822.71,100000,500000,1.05
P2518,C001,2018-11-23,29625.72,100000,500000,0.96
P2519,C001,2013-02-08,20288.02,100000,500000,0.92
P2520,C001,2018-07-27,25651.11,100000,500000,1.02
P2521,C002,2023-03-07,27189.59,200000,1000000,0.97
P2522,C001,2022-10-07,28111.06,100000,500000,0.92
P2523,C002,2018-09-14,11230.72,200000,1000000,0.9
P2524,C002,2022-05-19,72337.05,200000,1000000,1.0
P2525,C002,2013-06-17,22817.18,200000,1000000,0.92
P2526,C001,2019-08-08,38468.27,100000,500000,0.92
P2527,C001,2018-03-09,15309.77,100000,500000,0.93
P2528,C002,2016-06-30,19350.23,200000,1000000,0.94
P2529,C002,2018-09-08,10935.18,200000,1000000,0.81
P2530,C002,2015-06-01,22020.65,200000,1000000,1.0
P2531,C002,2019-09-20,25627.93,200000,1000000,1.14
P2532,C002,2016-07-31,24797.5,200000,1000000,0.97
P2533,C002,2021-05-10,17967.61,200000,1000000,1.1
P2534,C001,2015-05-01,27083.47,100000,500000,1.06
P2535,C001,2015-11-25,24110.51,100000,500000,0.9
P2536,C001,2021-12-09,24415.62,100000,500000,0.81
P2537,C001,2013-02-18,24857.87,100000,500000,0.99
P2538,C001,2014-06-26,12651.07,100000,500000,1.14
P2539,C001,2023-08-18,19082.48,100000,500000,1.2
P2540,C002,2018-04-07,405433.67,200000,1000000,1.02
P2541,C002,2016-12-10,17229.89,200000,1000000,0.86
P2542,C002,2014-03-26,13239.14,200000,1000000,1.09
P2543,C001,2021-07-13,24905.39,100000,500000,1.19
P2544,C002,2022-11-22,26565.72,200000,1000000,1.0
P2545,C001,2013-05-26,39436.54,100000,500000,0.83
P2546,C002,2019-07-30,422176.68,200000,1000000,1.04
P2547,C001,2018-06-06,19974.24,100000,500000,1.03
P2548,C001,2013-09-25,20907.7,100000,500000,1.03
P2549,C002,2018-12-17,325508.15,200000,1000000,1.01
P2550,C002,2015-04-25,22300.26,200000,1000000,1.03
P2551,C001,2015-08-21,16427.78,100000,500000,1.17
P2552,C002,2021-11-29,12520.67,200000,1000000,1.1
P2553,C001,2021-05-28,32178.66,100000,500000,1.0
P2554,C002,2021-02-11,29522.7,200000,1000000,1.0
P2555,C001,2013-07-07,32865.53,100000,500000,0.89
P2556,C001,2020-04-19,18697.75,100000,500000,0.92
P2557,C002,2018-06-02,33802.91,200000,1000000,0.85
P2558,C002,2022-08-16,22995.46,200000,1000000,0.88
P2559,C001,2013-12-03,28524.25,100000,500000,0.98
P2560,C002,2017-06-28,48901.39,200000,1000000,1.06
P2561,C002,2014-12-12,29161.46,200000,1000000,1.0
P2562,C002,2016-01-28,15411.91,200000,1000000,0.93
P2563,C001,2019-07-27,14030.72,100000,500000,1.12
P2564,C002,2015-05-31,19135.38,200000,1000000,1.13
P2565,C002,2015-11-16,27663.03,200000,1000000,0.99
P2566,C001,2015-04-23,14888.12,100000,500000,0.97
P2567,C002,2020-09-09,28905.19,200000,1000000,1.18
P2568,C002,2022-10-11,28435.7,200000,1000000,1.17
P2569,C002,2015-11-06,12260.12,200000,1000000,0.88
P2570,C001,2013-04-29,25905.18,100000,500000,1.09
P2571,C002,2013-03-20,20472.1,200000,1000000,0.9
P2572,C002,2020-10-30,22372.64,200000,1000000,1.11
P2573,C002,2020-12-19,38810.22,200000,1000000,1.09
P2574,C001,2015-03-13,24964.67,100000,500000,1.2
P2575,C001,2020-07-26,18345.89,100000,500000,0.8
P2576,C002,2017-12-23,15433.83,200000,1000000,0.94
P2577,C001,2023-12-22,18197.91,100000,500000,0.99
P2578,C002,2019-07-08,41628.38,200000,1000000,1.04
P2579,C001,2014-03-03,65119.75,100000,500000,0.91
P2580,C002,2019-11-11,28844.79,200000,1000000,1.2
P2581,C001,2021-11-05,14578.63,100000,500000,0.89
P2582,C002,2021-06-18,21919.84,200000,1000000,0.84
P2583,C002,2014-12-17,13973.67,200000,1000000,1.19
P2584,C001,2014-02-26,22195.78,100000,500000,0.8
P2585,C002,2013-04-15,17011.4,200000,1000000,1.05
P2586,C002,2021-04-10,21724.14,200000,1000000,0.94
P2587,C002,2016-07-01,116629.46,200000,1000000,0.86
P2588,C002,2019-12-21,158649.11,200000,1000000,0.9
P2589,C002,2020-08-13,18306.96,200000,1000000,0.81
P2590,C001,2020-12-29,23764.35,100000,500000,1.09
P2591,C001,2018-06-24,22494.82,100000,500000,1.09
P2592,C002,2018-09-07,16201.8,200000,1000000,0.84
P2593,C001,2016-06-17,22629.97,100000,500000,0.82
P2594,C002,2018-12-18,24887.2,200000,1000000,0.98
P2595,C002,2015-02-07,15852.49,200000,1000000,0.84
P2596,C002,2014-04-14,15258.8,200000,1000000,0.83
P2597,C002,2017-05-15,16505.63,200000,1000000,1.04
P2598,C002,2016-02-20,23238.59,200000,1000000,0.93
P2599,C001,2018-04-24,34152.07,100000,500000,0.84
P2600,C001,2016-06-10,28982.82,100000,500000,0.98
P2601,C002,2017-08-28,18486.2,200000,1000000,0.97
P2602,C002,2020-03-27,15894.95,200000,1000000,0.99
P2603,C001,2014-11-09,15217.69,100000,500000,0.96
P2604,C002,2016-03-31,34486.0,200000,1000000,0.86
P2605,C001,2014-11-02,16800.56,100000,500000,0.86
P2606,C002,2017-10-30,25184.98,200000,1000000,1.04
P2607,C001,2015-06-29,14804.15,100000,500000,0.99
P2608,C001,2023-01-04,12714.52,100000,500000,1.17
P2609,C002,2015-11-16,13805.77,200000,1000000,1.05
P2610,C002,2016-07-09,16703.92,200000,1000000,1.16
P2611,C002,2017-11-20,17242.52,200000,1000000,0.83
P2612,C002,2018-04-21,16969.88,200000,1000000,0.98
P2613,C001,2020-01-26,17759.42,100000,500000,0.94
P2614,C001,2014-07-15,22881.72,100000,500000,0.99
P2615,C001,2016-09-10,23704.1,100000,500000,0.83
P2616,C002,2014-03-02,74073.12,200000,1000000,0.81
P2617,C001,2019-11-25,148546.41,100000,500000,1.18
P2618,C001,2014-07-01,16472.8,100000,500000,0.95
P2619,C002,2013-01-06,22821.16,200000,1000000,1.18
P2620,C002,2021-12-03,17176.82,200000,1000000,0.97
P2621,C002,2022-10-28,21336.57,200000,1000000,0.85
P2622,C002,2015-06-02,16767.5,200000,1000000,0.95
P2623,C001,2016-07-03,14983.19,100000,500000,0.91
P2624,C002,2015-12-08,91776.4,200000,1000000,1.17
P2625,C002,2013-03-15,25701.33,200000,1000000,0.83
P2626,C001,2017-04-03,29350.17,100000,500000,0.95
P2627,C001,2013-12-30,14996.23,100000,500000,1.14
P2628,C001,2013-10-07,104420.57,100000,500000,0.84
P2629,C002,2020-06-23,35706.9,200000,1000000,1.18
P2630,C001,2015-04-04,43203.33,100000,500000,1.11
P2631,C001,2021-09-24,17811.43,100000,500000,1.02
P2632,C001,2017-07-16,15141.56,100000,500000,1.05
P2633,C002,2015-05-25,27113.22,200000,1000000,0.92
P2634,C001,2019-01-05,23836.39,100000,500000,1.12
P2635,C001,2023-12-24,17934.51,100000,500000,0.91
P2636,C002,2014-10-20,16158.08,200000,1000000,1.16
P2637,C001,2015-05-13,22811.24,100000,500000,1.2
P2638,C002,2020-10-09,20587.83,200000,1000000,1.01
P2639,C001,2023-06-06,21014.82,100000,500000,1.18
P2640,C002,2023-09-10,16658.79,200000,1000000,0.86
P2641,C002,2021-12-07,13903.34,200000,1000000,0.99
P2642,C002,2015-10-25,18378.71,200000,1000000,0.88
P2643,C001,2018-07-13,405594.67,100000,500000,1.0
P2644,C002,2020-12-06,31281.86,200000,1000000,0.86
P2645,C002,2014-12-18,21978.26,200000,1000000,1.09
P2646,C001,2013-12-13,11381.56,100000,500000,0.84
P2647,C001,2018-12-31,17732.94,100000,500000,0.84
P2648,C001,2013-04-10,25467.71,100000,500000,0.91
P2649,C002,2020-01-31,136929.23,200000,1000000,1.07
P2650,C001,2017-06-01,15789.27,100000,500000,1.0
P2651,C001,2023-06-16,18935.37,100000,500000,1.17
P2652,C001,2017-03-16,22635.95,100000,500000,0.81
P2653,C001,2020-06-04,24936.54,100000,500000,1.06
P2654,C002,2021-02-12,24327.17,200000,1000000,1.06
P2655,C002,2018-06-12,19079.74,200000,1000000,1.07
P2656,C001,2017-03-12,18168.91,100000,500000,1.0
P2657,C002,2022-03-22,99106.42,200000,1000000,1.19
P2658,C001,2022-02-02,16800.13,100000,500000,1.06
P2659,C001,2015-04-07,19108.49,100000,500000,0.82
P2660,C002,2014-09-20,20792.62,200000,1000000,1.03
P2661,C002,2016-02-28,26358.58,200000,1000000,1.12
P2662,C002,2020-11-15,34712.2,200000,1000000,1.06
P2663,C002,2019-07-20,19696.51,200000,1000000,1.12
P2664,C001,2019-05-05,24541.53,100000,500000,0.98
P2665,C002,2021-09-16,17528.77,200000,1000000,1.05
P2666,C002,2014-04-16,25727.72,200000,1000000,0.92
P2667,C002,2020-05-19,17827.53,200000,1000000,1.09
P2668,C001,2016-01-28,19429.18,100000,500000,0.95
P2669,C002,2013-04-25,351082.38,200000,1000000,1.15
P2670,C001,2017-07-25,24155.54,100000,500000,1.17
P2671,C001,2020-10-03,23364.73,100000,500000,1.07
P2672,C001,2023-11-27,20203.17,100000,500000,0.98
P2673,C002,2019-08-15,172846.82,200000,1000000,1.18
P2674,C001,2015-05-08,32287.34,100000,500000,0.99
P2675,C001,2017-05-08,15922.44,100000,500000,1.05
P2676,C002,2019-08-20,17190.89,200000,1000000,1.16
P2677,C001,2018-02-09,11934.87,100000,500000,0.83
P2678,C001,2023-08-21,19434.57,100000,500000,0.82
P2679,C001,2013-11-29,20979.24,100000,500000,0.88
P2680,C001,2013-06-09,21630.78,100000,500000,0.83
P2681,C001,2018-08-26,27663.07,100000,500000,0.99
P2682,C001,2015-08-16,17307.83,100000,500000,1.02
P2683,C002,2022-08-19,22714.28,200000,1000000,1.05
P2684,C002,2014-03-03,20963.95,200000,1000000,0.93
P2685,C001,2021-06-08,22811.11,100000,500000,0.91
P2686,C002,2020-12-27,22341.24,200000,1000000,1.17
P2687,C001,2017-12-29,109859.47,100000,500000,1.0
P2688,C001,2019-08-28,40010.85,100000,500000,0.9
P2689,C002,2020-08-10,18439.29,200000,1000000,0.89
P2690,C002,2013-03-17,21604.37,200000,1000000,0.83
P2691,C002,2023-06-09,19906.57,200000,1000000,1.14
P2692,C001,2017-10-16,24703.6,100000,500000,1.14
P2693,C002,2014-06-18,23074.28,200000,1000000,1.03
P2694,C002,2017-12-05,16428.97,200000,1000000,1.0
P2695,C002,2020-05-19,29537.06,200000,1000000,1.14
P2696,C001,2018-09-20,21050.24,100000,500000,1.18
P2697,C002,2018-06-03,21681.01,200000,1000000,0.92
P2698,C002,2014-01-11,14143.11,200000,1000000,1.14
P2699,C001,2023-09-13,24274.95,100000,500000,1.1
P2700,C001,2013-01-26,25108.32,100000,500000,0.85
P2701,C002,2018-04-24,23710.17,200000,1000000,1.19
P2702,C002,2021-08-15,23565.47,200000,1000000,1.04
P2703,C002,2022-10-05,27792.29,200000,1000000,1.01
